"archive_path","uncompressed_bytes","compressed_bytes","extension","crc32","review_required","review_reasons"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/final_ops_reduce.csv","212","113",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/final_switches_normal.json","273","62",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/final_switches_reduce.json","273","62",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/genotype.json","1153","190",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/genotype.txt","418","157",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/run_args.json","1310","538",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/search.log","50777","9558",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/stage1_switches_normal.json","923","119",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/stage1_switches_reduce.json","923","106",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/stage1_weights.pt","3058211","2471163",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/stage2_switches_normal.json","643","102",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/stage2_switches_reduce.json","643","98",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/stage2_weights.pt","3493361","2804435",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/stage3_switches_normal.json","363","65",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/stage3_switches_reduce.json","363","63",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-175711/stage3_weights.pt","2452365","1904299",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_final_normal.npy","576","249",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_final_reduce.npy","576","244",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage1_normal_global.npy","576","462",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage1_normal_local.npy","576","462",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage1_reduce_global.npy","576","522",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage1_reduce_local.npy","576","522",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage2_normal_global.npy","576","390",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage2_normal_local.npy","408","360",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage2_reduce_global.npy","576","384",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage2_reduce_local.npy","408","358",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage3_normal_global.npy","576","280",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage3_normal_local.npy","296","247",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage3_reduce_global.npy","576","277",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/arch_probs_stage3_reduce_local.npy","296","247",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/final_ops_normal.csv","212","104",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/final_ops_reduce.csv","212","112",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/final_switches_normal.json","273","60",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/final_switches_reduce.json","273","62",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/genotype.json","1153","176",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/genotype.txt","418","150",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/run_args.json","1310","538",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/search.log","50711","9613",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/stage1_switches_normal.json","923","119",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/stage1_switches_reduce.json","923","101",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/stage1_weights.pt","3058211","2471167",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/stage2_switches_normal.json","643","101",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/stage2_switches_reduce.json","643","97",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/stage2_weights.pt","3296917","2642126",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/stage3_switches_normal.json","363","56",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/stage3_switches_reduce.json","363","61",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-190910/stage3_weights.pt","2158797","1674731",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_final_normal.npy","576","265",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_final_reduce.npy","576","246",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage1_normal_global.npy","576","458",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage1_normal_local.npy","576","458",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage1_reduce_global.npy","576","526",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage1_reduce_local.npy","576","526",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage2_normal_global.npy","576","391",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage2_normal_local.npy","408","361",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage2_reduce_global.npy","576","387",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage2_reduce_local.npy","408","361",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage3_normal_global.npy","576","282",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage3_normal_local.npy","296","247",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage3_reduce_global.npy","576","278",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/arch_probs_stage3_reduce_local.npy","296","249",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/final_ops_normal.csv","212","101",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/final_ops_reduce.csv","212","115",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/final_switches_normal.json","273","53",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/final_switches_reduce.json","273","61",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/genotype.json","1153","181",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/genotype.txt","418","149",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/run_args.json","1310","538",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/search.log","50766","9538",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/stage1_switches_normal.json","923","113",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/stage1_switches_reduce.json","923","109",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/stage1_weights.pt","3058211","2471111",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/stage2_switches_normal.json","643","101",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/stage2_switches_reduce.json","643","101",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/stage2_weights.pt","3371469","2704917",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/stage3_switches_normal.json","363","62",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/stage3_switches_reduce.json","363","61",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n6__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-202032/stage3_weights.pt","2448117","1909191",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/arch_probs_final_normal.npy","576","224",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/arch_probs_final_reduce.npy","576","254",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/arch_probs_stage1_normal_global.npy","576","531",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/arch_probs_stage1_normal_local.npy","576","531",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/arch_probs_stage1_reduce_global.npy","576","526",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/arch_probs_stage1_reduce_local.npy","576","526",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/arch_probs_stage2_normal_global.npy","576","386",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/arch_probs_stage2_normal_local.npy","408","361",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/arch_probs_stage2_reduce_global.npy","576","383",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/arch_probs_stage2_reduce_local.npy","408","360",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/arch_probs_stage3_normal_global.npy","576","282",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/arch_probs_stage3_normal_local.npy","296","246",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/arch_probs_stage3_reduce_global.npy","576","276",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/arch_probs_stage3_reduce_local.npy","296","247",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/final_ops_normal.csv","212","108",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/final_ops_reduce.csv","212","112",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/final_switches_normal.json","273","60",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/final_switches_reduce.json","273","60",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/genotype.json","1153","188",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/genotype.txt","418","150",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/run_args.json","1310","538",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/search.log","50696","9649",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/stage1_switches_normal.json","923","79",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/stage1_switches_reduce.json","923","115",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/stage1_weights.pt","5588777","4476673",".pt","","True","review_extension:.pt;large_file;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/stage2_switches_normal.json","643","89",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/stage2_switches_reduce.json","643","101",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/stage2_weights.pt","4863613","3787869",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/stage3_switches_normal.json","363","59",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/stage3_switches_reduce.json","363","59",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-213148/stage3_weights.pt","3793065","3035093",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/arch_probs_final_normal.npy","576","233",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/arch_probs_final_reduce.npy","576","250",".npy","","True","review_extension:.npy;generated_or_historical_output"
